ID_HerramientasQS,NumeroSerie,NumeroReparacion,Tipo,Fabricante,Modelo,Ejecución,Estado
3452,300566,300566,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3453,300567,300567,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3454,300568,300568,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3455,300570,300570,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3456,300571,300571,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3457,300572,300572,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3458,300573,300573,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3459,300574,300574,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
346,09063382,100316,Destornillador EC,AMT,HCX1064WV38GF,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
3460,300575,300575,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3461,300576,300576,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3462,300577,300577,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3463,300578,300578,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3464,300579,300579,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,Baja por Dañado / Geschädigt
3465,300580,300580,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3466,300581,300581,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3467,300582,300582,Llave de bisagra,Stahlwille,Stahlwille 755/4  4 - 40 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3468,300583,300583,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3469,300584,300584,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
347,09063383,100192,Destornillador EC,AMT,HCX1064WV38GF,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
3470,300585,300585,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3471,300586,300586,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3472,300587,300587,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3473,300588,300588,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3474,300589,300589,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3475,300590,300590,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,Baja por Dañado / Geschädigt
3476,300591,300591,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3477,300592,300592,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3478,300593,300593,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3479,300594,300594,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
348,09063384,100190,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
3480,300595,300595,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3481,300596,300596,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3482,300597,300597,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3483,300598,300598,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,perdido / vermisst
3484,300599,300599,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3485,300600,300600,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3486,300601,300601,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3487,300602,300602,Llave de bisagra,Stahlwille,Stahlwille 755/10  20 - 100 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3488,300603,300603,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3489,300604,300604,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
349,09063385,100185,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
3490,300605,300605,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3491,300606,300606,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3492,300607,300607,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3493,300608,300608,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3494,300609,300609,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3495,300610,300610,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3496,300611,300611,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3497,300612,300612,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3498,300613,300613,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3499,300614,300614,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
35,09060408,09060408,Destornillador EC,AMT,ECR220DWR200A2DWA200AZ250,husillo / Spindel,en mantenimiento / Wartung/Rep
350,09063386,100183,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
3500,300615,300615,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3501,300616,300616,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3502,300617,300617,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3503,300618,300618,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3504,300619,300619,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3505,300620,300620,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3506,300621,300621,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3507,300622,300622,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3508,300623,300623,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3509,300624,300624,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
351,09063387,100189,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
3510,300625,300625,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3511,300626,300626,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3512,300627,300627,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3513,300628,300628,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3514,300629,300629,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3515,300630,300630,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3516,300631,300631,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3517,300632,300632,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3518,300633,300633,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3519,300634,300634,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
352,09063388,100184,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
3520,300635,300635,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3521,300636,300636,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3522,300637,300637,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3523,300638,300638,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3524,300639,300639,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3525,300640,300640,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3526,300641,300641,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3527,300642,300642,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3528,300643,300643,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3529,300644,300644,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
353,09063389,100186,Destornillador EC,AMT,HCX1019ZL,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
3530,300645,300645,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3531,300646,300646,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3532,300647,300647,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3533,300648,300648,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3534,300649,300649,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3535,300650,300650,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3536,300651,300651,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3537,300652,300652,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3538,300653,300653,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3539,300654,300654,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
354,09063390,100191,Destornillador EC,AMT,HCX1100WV12GF,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
3540,300655,300655,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3541,300656,300656,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3542,300657,300657,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3543,300658,300658,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3544,300659,300659,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3545,300660,300660,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3546,300661,300661,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3547,300662,300662,Llave de bisagra,Hazet,Hazet 15-85 Nm,llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3548,300663,300663,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en mantenimiento / Wartung/Rep
3549,300664,300664,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
355,09063391,100187,Destornillador EC,AMT,HCX1026ZL,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
3550,300665,300665,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3551,300666,300666,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3552,300667,300667,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3553,300668,300668,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3554,300669,300669,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3555,300670,300670,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3556,300671,300671,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3557,300672,300672,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3558,300673,300673,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3559,300674,300674,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
356,09063392,100188,Destornillador EC,AMT,HCX1019ZL,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
3560,300675,300675,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3561,300676,300676,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3562,300677,300677,Llave de bisagra,Walter,Holex 50 - 200 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3563,300678,300678,Llave de bisagra,Gedore,Gedore 1-5 Nm,llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3564,300679,300679,Llave de bisagra,Walter,Holex 15 - 85 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
3565,300680,300680,Llave de bisagra,Walter,Holex 15 - 85 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en el servicio / im Betrieb
3566,300681,300681,Llave de bisagra,Walter,Holex 15 - 85 Nm  ( Walter ),llave dinamometrica / Knickschlüssel,en la bodega / Im Lager
